ID,Price
719,27431.691
720,12279.772
721,12129.045
722,24020.766
723,30594.467
724,18086.57
725,10147.69
726,18998.395
727,13900.88
728,36389.902
729,23127.436
730,37735.07
731,12842.664
732,14601.4795
733,21450.365
734,23978.62
735,17732.02
736,18598.139
737,17482.896
738,17572.338
739,31580.395
740,4790.6836
741,5777.659
742,9351.707
743,21262.322
744,19464.455
745,18835.936
746,26350.072
747,35258.297
748,15845.869
749,31539.36
750,22558.332
751,15125.07
752,40881.23
753,30411.365
754,33437.707
755,12127.373
756,11261.304
757,15319.722
758,17747.518
759,12127.491
760,33164.234
761,34773.234
762,18000.318
763,23910.01
764,32230.668
765,28462.404
766,16201.734
767,13512.503
768,35846.734
769,21399.723
770,40631.51
771,19419.406
772,19154.646
773,18265.158
774,32462.873
775,35079.043
776,18897.152
777,21073.143
778,27610.363
779,17513.322
780,38562.05
781,16484.482
782,32651.68
783,12298.556
784,31420.55
785,12980.004
786,11090.865
787,40474.72
788,17950.355
789,25032.56
790,16894.262
791,16570.635
792,39522.973
793,33231.14
794,29729.633
795,39569.26
796,21994.184
797,39079.52
798,22976.742
799,12942.403
800,33740.957
801,15600.959
802,25359.506
803,14461.944
804,15222.185
805,17448.168
806,29238.938
807,16496.861
808,12527.0
809,10237.959
810,12922.351
811,24782.71
812,11486.271
813,7569.451
814,14604.834
815,31438.861
816,41503.49
817,10601.95
818,16928.027
819,25228.17
820,23754.475
821,12919.015
822,18694.758
823,10017.872
824,19197.889
825,14763.175
826,15733.228
827,32045.271
828,29776.89
829,18453.129
830,18227.52
831,17582.887
832,18447.363
833,10312.861
834,18338.635
835,16084.62
836,21942.1
837,45264.234
838,14579.681
839,39706.87
840,7628.457
841,24266.309
842,24870.994
843,13227.372
844,14472.8125
845,25923.72
846,10511.487
847,18709.412
848,21472.63
849,31459.768
850,6058.5674
851,9493.077
852,26621.854
853,14533.88
854,17588.941
855,21333.488
856,23402.133
857,14999.9375
858,20483.184
859,16818.209
860,23156.414
861,21135.006
862,20496.572
863,24882.252
864,10630.407
865,41529.11
866,22996.572
867,9367.225
868,14437.575
869,13940.937
870,24541.15
871,25978.25
872,17122.94
873,36227.89
874,55618.07
875,16583.938
876,18018.596
877,32019.867
878,14037.895
879,18679.732
880,29204.889
881,50739.07
882,31964.338
883,15333.019
884,9408.894
885,22101.283
886,15190.772
887,9942.663
888,17582.49
889,13350.632
890,30189.773
891,21200.79
892,48582.824
893,20684.363
894,14526.074
895,31882.63
896,5732.425
897,11987.315
898,24592.277
899,14622.241
900,11797.065
901,28759.916
902,31461.412
903,17902.314
904,38499.22
905,16339.068
906,27418.879
907,16538.014
908,52275.754
909,30686.29
910,16655.467
911,23015.758
912,18610.883
913,12428.185
914,34607.023
915,41332.508
916,29632.732
917,21364.39
918,13712.29
919,16681.287
920,7915.5967
921,35124.996
922,34260.652
923,10789.932
924,23033.057
925,11877.112
926,33712.387
927,26850.264
928,14264.928
929,16203.386
930,46620.332
931,23525.547
932,10459.269
933,21792.742
934,16763.057
935,50459.395
936,26067.781
937,13508.613
938,32967.145
939,27980.477
940,40244.215
941,18047.633
942,22993.727
943,14989.622
944,16319.022
945,36922.457
946,12915.557
947,32124.246
948,13467.465
949,9796.444
950,40654.39
951,8164.0454
952,19224.195
953,13766.252
954,44459.902
955,21332.543
956,18151.248
957,24183.277
958,5017.9263
959,14218.132
960,49277.773
961,18471.162
962,43902.703
963,22598.771
964,26535.738
965,14498.234
966,15021.4795
967,31703.19
968,33033.227
969,25968.965
970,15163.316
971,52740.445
972,30721.809
973,29089.094
974,35141.793
975,20073.314
976,17131.637
977,17614.98
978,15488.283
979,33350.22
980,32207.94
981,7567.91
982,15278.805
983,24455.086
984,16963.678
985,10949.614
986,8278.089
987,24192.855
988,27218.14
989,28534.543
990,37987.934
991,15571.683
992,38266.137
993,33288.926
994,15375.691
995,8673.169
996,14212.376
997,20380.531
998,36386.586
999,32422.643
1000,15325.331
1001,14782.321
1002,18601.062
1003,15906.106
1004,8333.102
1005,22852.982
1006,12657.326
1007,7731.497
1008,12467.217
1009,15153.1875
1010,48912.58
1011,45795.426
1012,19946.492
1013,15194.117
1014,33340.41
1015,14666.092
1016,14308.6
1017,46695.43
1018,14385.264
1019,10056.138
1020,24040.178
1021,49992.6
1022,25852.68
1023,31727.75
1024,17417.96
1025,8694.388
1026,56659.402
1027,34611.184
1028,31587.809
1029,16134.873
1030,7567.5596
1031,14789.584
1032,18069.418
1033,22199.262
1034,17463.469
1035,20331.018
1036,20004.828
1037,37445.293
1038,30519.338
1039,14383.128
1040,15361.724
1041,10181.198
1042,24504.738
1043,13832.698
1044,28177.9
1045,11570.508
1046,14390.956
1047,12782.745
1048,6318.138
1049,38075.6
1050,7312.76
1051,11522.993
1052,34225.555
1053,12807.301
1054,16550.783
1055,17286.79
1056,37846.336
1057,6266.4424
1058,19511.225
1059,25116.062
1060,10571.449
1061,5141.1094
1062,15505.968
1063,10239.066
1064,34260.867
1065,28683.049
1066,12736.394
1067,13865.106
1068,42466.105
1069,15404.202
1070,7569.227
1071,17368.219
1072,23729.188
1073,12487.037
1074,13118.779
1075,17201.082
1076,13363.266
1077,14778.71
1078,11289.434
1079,13380.096
1080,22672.812
1081,9924.648
1082,8142.6235
1083,16660.271
1084,18308.432
1085,14191.231
1086,10825.672
1087,27784.617
1088,7125.797
1089,12183.529
1090,15926.741
1091,10502.457
1092,47541.395
1093,11992.882
1094,15278.18
1095,37044.96
1096,21683.61
1097,18861.514
1098,16430.023
1099,15111.486
1100,19341.373
1101,30491.217
1102,24361.523
1103,11450.235
1104,19958.006
1105,13337.8125
1106,11225.064
1107,27337.06
1108,24883.27
1109,11175.669
1110,22366.963
1111,21554.93
1112,13109.389
1113,30561.26
1114,19046.729
1115,10338.952
1116,8172.3706
1117,26549.48
1118,31375.277
1119,17423.861
1120,19617.227
1121,39249.93
1122,17179.266
1123,19450.016
1124,33134.06
1125,41480.73
1126,22212.055
1127,18863.85
1128,30184.416
1129,44704.957
1130,21182.094
1131,32728.861
1132,16940.932
1133,6960.635
1134,48168.31
1135,29789.672
1136,17322.377
1137,15733.962
1138,16585.31
1139,21358.117
1140,11279.151
1141,26384.367
1142,21220.586
1143,30507.53
1144,32738.078
1145,14080.885
1146,13271.458
1147,30765.938
1148,16287.524
1149,20156.268
1150,6870.457
1151,16166.159
1152,12839.398
1153,40984.473
1154,49062.918
1155,30332.66
1156,30885.178
1157,17732.377
1158,10612.258
1159,14160.012
1160,18737.47
1161,12490.156
1162,27843.918
1163,54065.094
1164,15452.894
1165,28957.365
1166,14808.243
1167,23532.486
1168,22242.453
1169,17390.979
1170,40002.133
1171,30952.135
1172,21360.41
1173,18311.967
1174,10378.023
1175,18799.506
1176,12148.14
1177,17554.389
1178,29980.549
1179,10589.303
1180,25269.986
1181,31348.97
1182,18476.941
1183,22823.81
1184,14465.042
1185,18705.553
1186,25292.783
1187,33124.496
1188,15995.795
1189,16516.803
1190,43915.85
1191,14124.067
1192,13911.414
1193,22573.922
1194,6776.8164
1195,5665.137
1196,11796.51
1197,16310.006
1198,19351.098
1199,31072.947
1200,24891.809
1201,12131.509
1202,11661.598
1203,26529.75
1204,12522.849
1205,5739.426
1206,18505.83
1207,33438.71
1208,34370.113
1209,34835.37
1210,6442.5474
1211,13458.833
1212,10164.898
1213,27692.723
1214,18019.55
1215,15771.643
1216,21838.543
1217,19459.021
1218,28605.9
1219,34624.14
1220,14463.081
1221,14786.648
1222,8457.388
1223,27958.92
1224,12912.284
1225,18804.648
1226,30986.086
1227,39446.72
1228,23414.244
1229,20974.914
1230,20850.662
1231,29832.365
1232,18367.066
1233,17793.615
1234,14517.121
1235,12114.386
1236,10831.795
1237,20877.426
1238,23675.676
1239,24142.666
1240,22138.672
1241,49867.28
1242,34058.184
1243,18562.674
1244,14740.036
1245,23271.977
1246,41721.992
1247,26877.676
1248,20387.016
1249,14579.001
1250,10007.349
1251,25430.238
1252,13232.933
1253,27188.205
1254,11257.333
1255,24132.238
1256,36512.17
1257,9998.914
1258,15047.147
1259,24782.48
1260,28728.06
1261,44559.258
1262,22608.605
1263,24286.51
1264,15772.343
1265,28827.557
1266,35373.6
1267,13111.328
1268,13973.546
1269,19040.775
1270,48361.52
1271,31600.43
1272,13884.582
1273,18397.637
1274,16911.754
1275,15525.788
1276,30693.81
1277,15377.591
1278,9617.557
1279,19680.092
1280,16286.048
1281,12079.065
1282,18372.56
1283,29983.25
1284,21454.234
1285,24860.85
1286,15301.741
1287,13496.924
1288,11081.75
1289,7231.3203
1290,21335.91
1291,16418.63
1292,13480.8545
1293,11159.357
1294,26956.668
1295,14375.53
1296,20437.13
1297,6212.2773
1298,13303.668
1299,20343.598
1300,10707.299
1301,19756.55
1302,17970.898
1303,14873.472
1304,21488.432
1305,22285.047
1306,14358.233
1307,7508.261
1308,47248.285
1309,14634.321
1310,14381.019
1311,22930.457
1312,35561.355
1313,13185.067
1314,18966.127
1315,17764.338
1316,25757.535
1317,14569.003
1318,23402.363
1319,32915.17
1320,11475.086
1321,21692.184
1322,37418.48
1323,13336.662
1324,33532.58
1325,29317.82
1326,32176.188
1327,27805.297
1328,53702.668
1329,10144.838
1330,17188.889
1331,33047.28
1332,12099.25
1333,23551.156
1334,13994.323
1335,41231.926
1336,12294.493
1337,13033.535
1338,23760.264
1339,22273.254
1340,36413.168
1341,46574.496
1342,7504.6113
1343,11992.972
1344,16294.903
1345,27247.684
1346,27442.346
1347,20942.096
1348,12217.476
1349,22889.477
1350,14827.11
1351,40772.016
1352,20359.562
1353,11034.807
1354,26700.84
1355,13270.434
1356,9254.188
1357,18963.682
1358,24595.736
1359,9879.348
1360,11614.488
1361,47940.406
1362,9549.005
1363,39819.72
1364,23113.527
1365,11599.122
1366,8456.902
1367,26247.926
1368,29651.654
1369,19887.111
1370,33654.87
1371,23464.328
1372,46007.746
1373,12533.827
1374,33143.81
1375,28524.186
1376,26498.293
1377,13644.185
1378,8059.644
1379,15960.907
1380,9922.416
1381,16000.738
1382,44166.59
1383,40313.85
1384,15873.964
1385,39747.383
1386,15042.21
1387,29729.383
1388,18948.625
1389,16845.062
1390,12655.45
1391,21382.146
1392,12862.522
1393,19294.26
1394,36759.48
1395,37574.53
1396,15627.142
1397,17196.85
1398,34873.87
1399,23905.904
1400,18366.242
1401,8662.853
1402,14104.351
1403,36980.82
1404,40749.598
1405,10939.458
1406,17078.46
1407,25870.709
1408,17815.916
1409,39101.965
1410,12101.049
1411,9662.499
1412,10621.921
1413,15576.344
1414,17479.502
1415,24084.51
1416,9015.915
1417,18911.395
1418,20740.555
1419,8534.328
1420,40362.797
1421,43892.027
1422,11197.383
1423,33345.918
1424,17904.646
1425,10297.88
1426,11357.658
1427,16308.767
1428,18138.393
1429,52563.496
1430,17228.08
1431,29109.848
1432,24680.219
1433,37129.164
1434,13123.467
1435,24517.504
1436,35990.4
1437,34958.656
1438,26815.486
1439,26607.598
1440,25262.676
1441,36917.387
1442,8609.462
1443,13758.903
1444,28694.11
1445,26993.264
1446,32199.82
1447,25106.186
1448,14584.526
1449,16616.107
1450,14691.8
1451,28984.842
1452,31481.238
1453,38794.574
1454,18071.732
1455,12596.267
1456,20184.328
1457,33474.06
1458,8021.983
1459,10124.597
1460,11901.001
1461,24769.086
1462,28663.908
1463,4167.7036
1464,5817.3345
1465,13949.544
1466,34841.17
1467,11668.961
1468,21248.58
1469,14001.957
1470,32294.152
1471,10740.924
1472,11766.886
1473,12911.916
1474,11247.672
1475,21589.543
1476,33995.375
1477,12011.229
1478,19795.027
1479,18471.518
1480,37709.707
1481,22252.342
1482,15619.874
1483,18386.982
1484,23768.973
1485,13903.471
1486,15675.409
1487,21707.709
1488,15783.115
1489,14187.258
1490,17018.936
1491,14002.26
1492,56181.977
1493,35978.332
1494,19322.502
1495,18652.193
1496,34349.523
1497,14342.023
1498,18576.518
1499,20695.281
1500,33638.44
1501,19250.936
1502,25240.508
1503,19156.432
1504,12513.527
1505,28536.975
1506,31461.885
1507,8402.377
1508,13042.544
1509,11449.225
1510,28910.29
1511,27589.14
1512,42389.96
1513,15579.758
1514,35338.992
1515,12111.568
1516,22028.271
1517,39435.414
1518,16892.06
1519,14007.309
1520,17276.674
1521,14384.171
1522,25840.4
1523,29858.518
1524,10814.263
1525,27822.121
1526,47067.617
1527,19501.297
1528,17244.03
1529,16397.408
1530,16600.168
1531,11829.191
1532,19456.578
1533,53842.18
1534,16937.855
1535,18895.854
1536,19157.03
1537,11022.513
1538,15167.833
1539,45433.68
1540,11466.069
1541,13455.331
1542,34113.387
1543,11045.647
1544,6250.7563
1545,19593.803
1546,31715.336
1547,36217.242
1548,18751.287
1549,13082.235
1550,15746.496
1551,18369.256
1552,12250.331
1553,17042.992
1554,12969.261
1555,15198.738
1556,24540.86
1557,14743.717
1558,16913.047
1559,22014.15
1560,9782.083
1561,22840.365
1562,15669.152
1563,21864.645
1564,7671.297
1565,15135.067
1566,9893.062
1567,15222.221
1568,43075.11
1569,11829.103
1570,30227.174
1571,10125.981
1572,32755.906
1573,14761.44
1574,15525.533
1575,10563.084
1576,15272.513
1577,38026.637
1578,18373.879
1579,14921.465
1580,8015.3813
1581,22816.393
1582,10895.515
1583,15216.778
1584,20871.217
1585,16915.592
1586,16740.234
1587,11891.279
1588,19011.422
1589,13696.432
1590,18140.666
1591,17861.992
1592,6401.3413
1593,13453.388
1594,29776.652
1595,16227.721
1596,34248.73
1597,28138.312
1598,35983.703
1599,44392.93
1600,31615.816
1601,20291.361
1602,29567.39
1603,13183.826
1604,21724.562
1605,16259.68
1606,14853.713
1607,16010.193
1608,12598.538
1609,40071.477
1610,14704.168
1611,21279.453
1612,27167.936
1613,14009.492
1614,17782.285
1615,31284.791
1616,22823.81
1617,11748.073
1618,5075.6987
1619,28105.559
1620,34481.21
1621,8469.365
1622,49047.145
1623,18067.197
1624,20787.807
1625,13850.006
1626,21105.502
1627,15175.334
1628,15617.418
1629,32610.578
1630,10766.884
1631,23066.93
1632,13330.321
1633,13375.391
1634,38244.94
1635,8374.442
1636,37038.184
1637,21266.23
1638,28149.084
1639,27681.156
1640,24095.008
1641,24034.125
1642,26198.81
1643,8696.4795
1644,10437.649
1645,21616.123
1646,18748.713
1647,32457.523
1648,16497.459
1649,14789.519
1650,15422.847
1651,22081.963
1652,21987.21
1653,40661.6
1654,40830.547
1655,10320.597
1656,17287.004
1657,13986.281
1658,10277.363
1659,29862.803
1660,33757.445
1661,20369.814
1662,28331.023
1663,10022.469
1664,9655.136
1665,9817.438
1666,14046.169
1667,26472.594
1668,17447.191
1669,30174.14
1670,16489.582
1671,14376.937
1672,8416.773
1673,12756.235
1674,12138.343
1675,46607.41
1676,39292.387
1677,22853.191
1678,14079.471
1679,17421.574
1680,8647.879
1681,18675.275
1682,14204.912
1683,21061.096
1684,20417.033
1685,23451.107
1686,32263.379
1687,18097.32
1688,32041.312
1689,19336.342
1690,18491.621
1691,10454.609
1692,20270.533
1693,6650.9863
1694,29203.578
1695,14850.849
1696,34448.9
1697,21329.664
1698,13896.446
1699,13346.842
1700,48119.9
1701,20015.904
1702,23818.79
1703,8128.0625
1704,9939.618
1705,16521.463
1706,13038.612
1707,30671.615
1708,23157.414
1709,29110.264
1710,24456.117
1711,25421.588
1712,17501.85
1713,13737.461
1714,21861.781
1715,9550.296
1716,25707.582
1717,16570.387
1718,35868.957
1719,18196.055
1720,31497.846
1721,14090.609
1722,12478.561
1723,18919.568
1724,34688.348
1725,17406.322
1726,17474.172
1727,20446.023
1728,29034.293
1729,17042.041
1730,11615.892
1731,8264.71
1732,9213.433
1733,45999.23
1734,20405.729
1735,12947.64
1736,14631.611
1737,12727.596
1738,7268.3164
1739,28139.64
1740,32023.516
1741,34656.086
1742,8292.9375
1743,13571.863
1744,8813.337
1745,8315.15
1746,30254.402
1747,13755.558
1748,19148.982
1749,31338.494
1750,40595.234
1751,31909.277
1752,29226.133
1753,13967.201
1754,11065.347
1755,22166.676
1756,8795.661
1757,47330.08
1758,29889.121
1759,29838.379
1760,26220.104
1761,33028.91
1762,12778.198
1763,16842.041
1764,21114.512
1765,7613.1133
1766,29595.852
1767,18166.08
1768,15451.04
1769,9906.877
1770,19525.715
1771,18695.287
1772,23067.055
1773,21772.479
1774,24205.547
1775,15136.12
1776,22492.682
1777,16068.255
1778,14479.667
1779,34113.33
1780,26669.193
1781,15146.192
1782,19829.303
1783,23664.316
1784,15398.227
1785,14883.901
1786,13532.693
1787,45003.594
1788,18624.316
1789,48854.29
1790,16262.137
1791,27935.486
1792,6056.867
1793,9358.429
1794,16316.478
1795,10051.693
1796,12452.193
1797,17833.107
1798,20959.814
1799,33242.004
1800,17726.59
1801,21552.479
1802,12914.655
1803,9989.217
1804,37841.75
1805,14460.922
1806,13071.818
1807,16063.259
1808,20830.246
1809,13618.225
1810,29688.75
1811,11707.416
1812,8331.208
1813,17175.684
1814,36038.55
1815,24171.965
1816,33567.504
1817,25541.586
1818,5708.4253
1819,29425.76
1820,15376.644
1821,13372.813
1822,31475.13
1823,22886.273
1824,23285.17
1825,34549.668
1826,16410.295
1827,43406.754
1828,10368.6
1829,27136.672
1830,18946.783
1831,12575.258
1832,14630.677
1833,12724.527
1834,11133.165
1835,15728.486
1836,9709.388
1837,12569.802
1838,8556.716
1839,18841.412
1840,8630.945
1841,14914.902
1842,13324.247
1843,23249.781
1844,17766.684
1845,11376.989
1846,40408.16
1847,19435.484
1848,23870.51
1849,11996.077
1850,14761.504
1851,12069.883
1852,26591.156
1853,13861.401
1854,31484.844
1855,18109.492
1856,14325.042
1857,24253.705
1858,15107.603
1859,16820.803
1860,8176.5967
1861,14080.865
1862,35108.277
1863,8236.357
1864,9454.6
1865,44412.848
